codAuto;Identificação;Elemento;km;Latitude1;Longitude1;Latitude2;Longitude2;Trecho KM;KmFinal;Estado;Rodovia;Sentido;CorteAterro;Material;Comprimento;Largura;Altura;Forma;Ambiente;Tipo;Ok;Reparar;ExtensaoReparar;Limpeza;ExtensaoLimpeza;EstadoConservacao;Observacao;funcionario;dataEnvio;Lote;Foto1_Fichas;Foto2_Fichas;Segmento;Avaliado;Sincronizado
1157;DA MG 135 482+620 N 1;Descida Dágua;482+620;-17,6501159995162;-44,0937305267161;-;-;482;;MG;BR-135;Norte;Aterro;Concreto;10;0,3;0,2;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1075;DA MG 135 482+680 N 1;Descida Dágua;482+680;-17,650590644791;-44,0940135636465;-;-;482;;MG;BR-135;Norte;Aterro;Concreto;25;0,4;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1158;MF MG 135 482+795 N 1;Meio Fio;482+795;-17,6515511328865;-44,0943997154641;-17,6501061335692;-44,0937242894597;482;482+620;MG;BR-135;Norte;Aterro;Concreto;175;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1159;DA MG 135 482+980 N 1;Descida Dágua;482+980;-17,6528002879693;-44,0947459660049;-;-;482;;MG;BR-135;Norte;Aterro;Concreto;10;0,4;0,4;RETANGULAR;Rural;DAR05L;;;;;;;;;;BR-135;;;13;;
3997;VA MG 135 482+290 S 1;Valeta/Vala;482+290;-17,64673;-44,091889;-17,648842;-44,092953;482;482+510;MG;BR-135;SUL;Aterro;CONCRETO;220;0,8;0,3;TRAPEZOIDAL;RURAL;;;;;;;;;;;BR-135;;;13;;
3998;DA MG 135 482+510 S 1;Descida Dágua;482+510;-17,648842;-44,092953;;;482;;MG;BR-135;SUL;Aterro;CONCRETO;;1;0,3;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
3999;VA MG 135 482+510 S 1;Valeta/Vala;482+510;-17,648842;-44,092953;-17,649941;-44,093745;482;482+650;MG;BR-135;SUL;Aterro;CONCRETO;140;0,8;0,3;TRAPEZOIDAL;RURAL;;;;;;;;;;;BR-135;;;13;;
1244;DA MG 135 483+000 S 1;Descida Dágua;483+000;-17,6530745594094;-44,0948941276605;-;-;483;;MG;BR-135;Sul;Aterro;Concreto;10;0,55;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1245;SJ MG 135 483+000 S 1;Sarjeta;483+000;-17,6530653319604;-44,0948701484097;-17,6544494495993;-44,0951228544114;483;483+150;MG;BR-135;Sul;Aterro;Concreto;150;1;0,2;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1246;DA MG 135 483+310 S 1;Descida Dágua;483+310;-17,6559269435746;-44,0953520785275;-;-;483;;MG;BR-135;Sul;Aterro;Concreto;4;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1247;MF MG 135 483+310 S 1;Meio Fio;483+310;-17,6559269435746;-44,0953520785275;-17,6570015091908;-44,095553857619;483;483+430;MG;BR-135;Sul;Aterro;Concreto;120;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1248;SJ MG 135 483+430 S 1;Sarjeta;483+430;-17,6570055073996;-44,0955487093515;-17,6576095651955;-44,0956416607324;483;483+500;MG;BR-135;Sul;Aterro;Concreto;70;1;0,25;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1160;SJ MG 135 483+500 N 1;Sarjeta;483+500;-17,6574125568201;-44,0955377993323;-17,6528002879693;-44,0947459660049;483;482+980;MG;BR-135;Norte;Aterro;Concreto;520;0,8;0,35;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;13;;
1161;DA MG 135 483+500 N 1;Descida Dágua;483+500;-17,6574329546267;-44,0955478827884;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;5;0,4;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1249;DA MG 135 483+500 S 1;Descida Dágua;483+500;-17,6575824316641;-44,0956716188923;-;-;483;;MG;BR-135;Sul;Aterro;Concreto;4;0,7;0,25;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;13;;
1162;MF MG 135 483+540 N 1;Meio Fio;483+540;-17,6577637804507;-44,0955970156883;-17,6574123367189;-44,0955095551756;483;483+500;MG;BR-135;Norte;Aterro;Concreto;40;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1164;DA MG 135 483+575 N 1;Descida Dágua;483+575;-17,6581079876131;-44,0956664675485;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;10;0,35;0,3;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1165;DA MG 135 483+610 N 1;Descida Dágua;483+610;-17,658424907516;-44,0957046617528;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;10;0,35;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1166;DA MG 135 483+615 N 1;Descida Dágua;483+615;-17,6585929656621;-44,0957096390798;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;10;0,35;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1167;DA MG 135 483+700 N 1;Descida Dágua;483+700;-17,6590784238619;-44,095806798364;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;5;0,3;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1168;DA MG 135 483+730 N 1;Descida Dágua;483+730;-17,6596122761798;-44,0957964891648;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;10;0,3;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1163;MF MG 135 483+800 N 1;Meio Fio;483+800;-17,6601430318859;-44,0957583723038;-17,6579553204677;-44,0956190880413;483;483+560;MG;BR-135;Norte;Aterro;Concreto;240;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1250;DA MG 135 483+830 S 1;Descida Dágua;483+830;-17,6606839757306;-44,0957535957157;-;-;483;;MG;BR-135;Sul;Aterro;Concreto;3,5;0,6x1,05;0,2;TRAPEZOIDAL;Rural;DRZ02L;;;;;;;;;;BR-135;;;13;;
1251;SJ MG 135 483+830 S 1;Sarjeta;483+830;-17,6607013898545;-44,0957583936204;-17,6630084420936;-44,0948310994981;483;484+100;MG;BR-135;Sul;Aterro;Concreto;270;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1089;DA MG 135 483+970 N 1;Descida Dágua;483+970;-17,6612443346458;-44,0955514733935;-;-;483;;MG;BR-135;Norte;Aterro;Concreto;45;1x2;0,3;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;13;;
1252;DA MG 135 484+120 S 1;Descida Dágua;484+120;-17,6629615255321;-44,0948418082392;-;-;484;;MG;BR-135;Sul;Aterro;Concreto;10;0,5x0,35;0,25;TRAPEZOIDAL;Rural;DRZ02L;;;;;;;;;;BR-135;;;13;;
1253;MF MG 135 484+120 S 1;Meio Fio;484+120;-17,6629615255321;-44,0948418082392;-17,6641319541912;-44,0943811458244;484;484+260;MG;BR-135;Sul;Aterro;Concreto;140;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1090;DA MG 135 484+160 N 1;Descida Dágua;484+160;-17,663280521463;-44,0946349522124;-;-;484;;MG;BR-135;Norte;Aterro;Concreto;10;0,3;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1088;SJ MG 135 484+250 N 1;Sarjeta;484+250;-17,6634830909108;-44,0945066160463;-17,6612100864759;-44,0955247143288;484;483+970;MG;BR-135;Norte;Aterro;Concreto;280;0,9;0,3;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;13;;
1254;DA MG 135 484+260 S 1;Descida Dágua;484+260;-17,6640969402539;-44,0943531859906;-;-;484;;MG;BR-135;Sul;Aterro;Concreto;12;0,6;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1255;SJ MG 135 484+260 S 1;Sarjeta;484+260;-17,6640969402539;-44,0943531859906;-17,6676491477688;-44,0931802799508;484;484+680;MG;BR-135;Sul;Aterro;Concreto;420;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1091;MF MG 135 484+350 N 1;Meio Fio;484+350;-17,6643700094541;-44,0940925581487;-17,6634852437038;-44,094513101605;484;484+250;MG;BR-135;Norte;Aterro;Concreto;100;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
3644;DA MG 135 484+450 N 1;Descida Dágua;484+450;-17,6650948372169;-44,0937776296991;-;-;484;;MG;BR-135;Norte;Corte;Concreto;2;0,5x0,4;0,3;TRAPEZOIDAL;Rural;DRZ12L;;;;;;;;;;BR-135;;;13;;
3645;DA MG 135 484+470 N 1;Descida Dágua;484+470;-17,6650462901028;-44,09371428035;-;-;484;;MG;BR-135;Norte;Corte;Concreto;10;0,6;0,3;RETANGULAR;Rural;DAR12L;;;;;;;;;;BR-135;;;13;;
1092;SJ MG 135 484+680 N 1;Sarjeta;484+680;-17,6673048794796;-44,0931685117082;-17,66429741805;-44,0941285698452;484;484+350;MG;BR-135;Norte;Aterro;Concreto;330;0,9;0,25;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;13;;
1093;DA MG 135 484+680 N 1;Descida Dágua;484+680;-17,6672900874005;-44,0931603593372;-;-;484;;MG;BR-135;Norte;Aterro;Concreto;30;0,3;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1256;MF MG 135 484+680 S 1;Meio Fio;484+680;-17,6676698042844;-44,0932133981205;-17,6697403720684;-44,092713365597;484;484+900;MG;BR-135;Sul;Aterro;Concreto;220;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1257;DA MG 135 484+690 N 1;Descida Dágua;484+690;-17,6678283545507;-44,0930546165222;-;-;484;;MG;BR-135;Norte;Aterro;Concreto;15;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1095;DA MG 135 484+790 N 1;Descida Dágua;484+790;-17,66855555076;-44,0928861283693;-;-;484;;MG;BR-135;Norte;Aterro;Concreto;10;0,3;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1096;DA MG 135 484+820 N 1;Descida Dágua;484+820;-17,668911016982;-44,0928116789121;-;-;484;;MG;BR-135;Norte;Aterro;Concreto;5;0,3;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;13;;
1094;MF MG 135 484+900 N 1;Meio Fio;484+900;-17,6697735621532;-44,0925917852061;-17,6672712064403;-44,0931571292228;484;484+680;MG;BR-135;Norte;Aterro;Concreto;220;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;13;;
1097;DA MG 135 484+900 N 1;Descida Dágua;484+900;-17,6696906746684;-44,092625279092;-17,6697270078445;-44,092585638004;484;;MG;BR-135;Norte;Aterro;Concreto;15;0,4;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1258;DA MG 135 484+900 S 1;Descida Dágua;484+900;-17,6697403720684;-44,092713365597;-;-;484;;MG;BR-135;Sul;Aterro;Concreto;15;0,5x1;0,2;TRAPEZOIDAL;Rural;DRZ02L;;;;;;;;;;BR-135;;;13;;
1259;SJ MG 135 484+900 S 1;Sarjeta;484+900;-17,6697403720684;-44,092713365597;-17,6740087039168;-44,09174847662;484;485+390;MG;BR-135;Sul;Aterro;Concreto;490;1;0,25;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
3684;SJ MG 135 485+270 N 1;Sarjeta;485+270;-17,6727733279652;-44,0918860413732;-17,669732329007;-44,0925971690133;485;484+900;MG;BR-135;Norte;Aterro;Concreto;370;0,8;0,6;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;13;;
1260;DA MG 135 485+360 S 1;Descida Dágua;485+360;-17,673977255138;-44,091734510297;-;-;485;;MG;BR-135;Sul;Aterro;Concreto;7;0,5x0,95;0,2;TRAPEZOIDAL;Rural;DRZ02L;;;;;;;;;;BR-135;;;13;;
4000;DA MG 135 488+320 S 1;Descida Dágua;488+320;-17,699279;-44,085827;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;10;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4001;MF MG 135 488+320 S 1;Meio Fio;488+320;-17,699279;-44,085827;-17,7064;-44,087271;488;489+100;MG;BR-135;SUL;Aterro;CONCRETO;780;0,1;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4002;DI MG 135 488+320 S 1;Dissipador;488+320;-17,699279;-44,085827;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1;0,15;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4003;DA MG 135 488+345 S 1;Descida Dágua;488+345;-17,699579;-44,085769;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4004;DI MG 135 488+345 S 1;Dissipador;488+345;-17,699579;-44,085769;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;1;1;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4005;DA MG 135 488+450 S 1;Descida Dágua;488+450;-17,700327;-44,085692;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4006;DI MG 135 488+450 S 1;Dissipador;488+450;-17,700327;-44,085769;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4007;DA MG 135 488+520 S 1;Descida Dágua;488+520;-17,700847;-44,085656;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4008;DI MG 135 488+520 S 1;Dissipador;488+520;-17,700847;-44,085656;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4009;DA MG 135 488+590 S 1;Descida Dágua;488+590;-17,701468;-44,08568;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;6;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4010;DI MG 135 488+590 S 1;Dissipador;488+590;-17,701468;-44,08568;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,15;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4011;DA MG 135 488+640 S 1;Descida Dágua;488+640;-17,701993;-44,085722;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4012;DI MG 135 488+640 S 1;Dissipador;488+640;-17,701993;-44,085722;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4013;DA MG 135 488+700 S 1;Descida Dágua;488+700;-17,702582;-44,085815 Zzz;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4014;DI MG 135 488+700 S 1;Dissipador;488+700;-17,702582;-44,085815;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4015;DA MG 135 488+760 S 1;Descida Dágua;488+760;-17,703042;-44,085904;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4016;DI MG 135 488+760 S 1;Dissipador;488+760;-17,703042;-44,085904;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4017;DA MG 135 488+810 S 1;Descida Dágua;488+810;-17,703755;-44,086135;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4018;DI MG 135 488+810 S 1;Dissipador;488+810;-17,703755;-44,086135;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4019;DA MG 135 488+930 S 1;Descida Dágua;488+930;-17,704684;-44,086469;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4020;DI MG 135 488+930 S 1;Dissipador;488+930;-17,704684;-44,086469;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4021;DA MG 135 488+995 S 1;Descida Dágua;488+995;-17,705154;-44,086672;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4022;DI MG 135 488+995 S 1;Dissipador;488+995;-17,705154;-44,086672;;;488;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;C/SARJETA;RURAL;;;;;;;;;;;BR-135;;;13;;
1100;DA MG 135 489+000 N 1;Descida Dágua;489+000;-17,7069604241459;-44,0874108762354;-;-;489;;MG;BR-135;Norte;Aterro;Concreto;10;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1099;SJ MG 135 489+145 N 1;Sarjeta;489+145;-17,70815681492;-44,0879786219166;-17,7069513585467;-44,0874063913869;489;489+000;MG;BR-135;Norte;Aterro;Concreto;145;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1101;DA MG 135 489+530 N 1;Descida Dágua;489+530;-17,7101210381248;-44,088867808396;-;-;489;;MG;BR-135;Norte;Aterro;Concreto;5;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1274;DA MG 135 489+530 S 1;Descida Dágua;489+530;-17,7101670021813;-44,0890318440145;-;-;489;;MG;BR-135;Sul;Aterro;Concreto;8;0,45;0,15;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1275;SJ MG 135 489+530 S 1;Sarjeta;489+530;-17,7101670021813;-44,0890318440145;-17,7151832970402;-44,0914839088386;489;490+140;MG;BR-135;Sul;Aterro;Concreto;610;1;0,25;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1102;SJ MG 135 489+610 N 1;Sarjeta;489+610;-17,7107337742419;-44,0892256022859;-17,7101210381248;-44,088867808396;489;489+530;MG;BR-135;Norte;Aterro;Concreto;80;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
1276;DA MG 135 489+660 S 1;Descida Dágua;489+660;-17,711049260818;-44,0896150351002;-;-;489;;MG;BR-135;Sul;Aterro;Concreto;7;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1103;DA MG 135 489+690 N 1;Descida Dágua;489+690;-17,7113614533746;-44,0896089562387;-;-;489;;MG;BR-135;Norte;Aterro;Concreto;5;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;13;;
1104;SJ MG 135 489+740 N 1;Sarjeta;489+740;-17,7118499794257;-44,0899341877695;-17,7113505598599;-44,0896259313047;489;489+690;MG;BR-135;Norte;Aterro;Concreto;50;1;0,35;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;13;;
4023;DA MG 135 489+050 S 1;Descida Dágua;489+050;-17,705526;-44,086858;;;489;;MG;BR-135;SUL;Aterro;CONCRETO;8;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4024;DI MG 135 489+050 S 1;Dissipador;489+050;-17,705526;-44,086858;;;489;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4025;DA MG 135 489+110 S 1;Descida Dágua;489+110;-17,706079;-44,087132;;;489;;MG;BR-135;SUL;Aterro;CONCRETO;10;0,6;0,2;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4026;DI MG 135 489+110 S 1;Dissipador;489+110;-17,706079;-44,087132;;;489;;MG;BR-135;SUL;Aterro;CONCRETO;1,5;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4027;DA MG 135 489+150 S 1;Descida Dágua;489+150;-17,706682;-44,087422;;;489;;MG;BR-135;SUL;Aterro;CONCRETO;50;1,2;0,4;TRIANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4028;SJ MG 135 489+150 S 1;Sarjeta;489+150;-17,706682;-44,087422;-17,707165;-44,087693;489;489+200;MG;BR-135;SUL;Aterro;CONCRETO;50;1,2;0,4;TRIANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
4029;DI MG 135 489+100 S 1;Dissipador;489+100;-17,706265;-44,087413;;;489;;MG;BR-135;SUL;Aterro;CONCRETO;2;1,2;0,1;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;13;;
1077;DA MG 135 490+080 N 1;Descida Dágua;490+080;-17,7148495845022;-44,0912027271722;-;-;490;;MG;BR-135;Norte;Aterro;Concreto;5;0,35;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;14;;
3305;SJ MG 135 490+080 N 1;Sarjeta;490+080;-17,7148278341054;-44,091196024737;-17,7142397259494;-44,091017010876;490;490+000;MG;BR-135;Norte;Aterro;Concreto;82;0,9;0,3;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;14;;
1277;DA MG 135 490+140 S 1;Descida Dágua;490+140;-17,715104283383;-44,0914616241784;-;-;490;;MG;BR-135;Sul;Aterro;Concreto;10;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1079;DA MG 135 491+710 N 1;Descida Dágua;491+710;-17,7275829531153;-44,0990005610288;-;-;491;;MG;BR-135;Norte;Aterro;Concreto;5;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1278;DA MG 135 491+800 N 1;Descida Dágua;491+800;-17,728273132633;-44,099512958318;-;-;491;;MG;BR-135;Norte;Aterro;Concreto;7;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1080;DA MG 135 492+050 N 1;Descida Dágua;492+050;-17,7290509469111;-44,1000557750465;-;-;491;;MG;BR-135;Norte;Aterro;Concreto;5;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1081;DA MG 135 492+090 N 1;Descida Dágua;492+090;-17,7300957500192;-44,1008241665869;-;-;492;;MG;BR-135;Norte;Aterro;Concreto;10;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1082;DA MG 135 492+240 N 1;Descida Dágua;492+240;-17,7312222635062;-44,1016570112142;-;-;492;;MG;BR-135;Norte;Aterro;Concreto;15;0,4;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1083;DA MG 135 492+370 N 1;Descida Dágua;492+370;-17,7321899936671;-44,1022758345155;-;-;492;;MG;BR-135;Norte;Aterro;Concreto;10;0,35;0,25;RETANGULAR;Rural;DAR04L;;;;;;;;;;BR-135;;;14;;
1078;MF MG 135 492+480 N 1;Meio Fio;492+480;-17,7330609541821;-44,1028698427766;-17,7264374828098;-44,0981950182899;492;491+590;MG;BR-135;Norte;Aterro;Concreto;890;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;14;;
3914;DA MG 135 492+410 N 1;Descida Dágua;492+410;-17,732743;-44,102637;;;492;;MG;BR-135;NORTE;Aterro;CONCRETO;10;0,35;0,25;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;14;;
3915;DA MG 135 492+200 N 1;Descida Dágua;492+200;-17,731278;-44,101649;;;492;;MG;BR-135;NORTE;Aterro;CONCRETO;10;0,35;0,25;RETANGULAR;RURAL;;;;;;;;;;;BR-135;;;14;;
1279;MF MG 135 493+170 S 1;Meio Fio;493+170;-17,737897685352;-44,1070725949967;-17,7405373001928;-44,1104624447176;493;493+640;MG;BR-135;Sul;Aterro;Concreto;470;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;14;;
1280;DA MG 135 493+290 S 1;Descida Dágua;493+290;-17,738630118626;-44,107819461893;-;-;493;;MG;BR-135;Sul;Aterro;Concreto;5;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1281;DA MG 135 493+470 S 1;Descida Dágua;493+470;-17,7397268409441;-44,1091665518664;-;-;493;;MG;BR-135;Sul;Aterro;Concreto;10;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1282;DA MG 135 493+640 S 1;Descida Dágua;493+640;-17,7405074519036;-44,1104268730264;-;-;493;;MG;BR-135;Sul;Aterro;Concreto;5;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1283;MF MG 135 493+820 S 1;Meio Fio;493+820;-17,7412436760669;-44,112099451207;-17,7421978233007;-44,1168220283124;493;494+320;MG;BR-135;Sul;Aterro;Concreto;500;0,1;0,15;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;14;;
1084;SJ MG 135 493+920 N 1;Sarjeta;493+920;-17,741577778114;-44,1128713942851;-17,7405964236389;-44,1103640774906;493;493+640;MG;BR-135;Norte;Aterro;Concreto;280;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;14;;
1085;DA MG 135 493+920 N 1;Descida Dágua;493+920;-17,741577778114;-44,1128713942851;-;-;493;;MG;BR-135;Norte;Aterro;Concreto;15;0,4;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1284;DA MG 135 493+950 S 1;Descida Dágua;493+950;-17,741478394226;-44,112987499928;-;-;493;;MG;BR-135;Sul;Aterro;Concreto;4;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1285;DA MG 135 494+060 S 1;Descida Dágua;494+060;-17,7416922915065;-44,1139528769323;-;-;494;;MG;BR-135;Sul;Aterro;Concreto;12;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1286;DA MG 135 494+140 S 1;Descida Dágua;494+140;-17,7418757060374;-44,1148667082679;-;-;494;;MG;BR-135;Sul;Aterro;Concreto;5;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1287;DA MG 135 494+190 S 1;Descida Dágua;494+190;-17,741902160943;-44,1151887219554;-;-;494;;MG;BR-135;Sul;Aterro;Concreto;12;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
1288;DA MG 135 494+290 S 1;Descida Dágua;494+290;-17,7420858591718;-44,1161415195384;-;-;494;;MG;BR-135;Sul;Aterro;Concreto;10;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;14;;
